term,coef,se,p,event_time,arm,n_authors,n_obs,split,subgroup,outcome,table,vs_subgroup,diff_in_diff,z
k+0:AUTHOR_MISCONDUCT,-0.025370099780916908,0.028591498170821752,0.3749011509867448,0,AUTHOR_MISCONDUCT,10431.0,73017.0,subject_group,BLS,active,placebo,,,
k+1:AUTHOR_MISCONDUCT,-0.054295649841178684,0.028962090251884034,0.06083201435554253,1,AUTHOR_MISCONDUCT,10431.0,73017.0,subject_group,BLS,active,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.08573855382832457,0.025578079472419163,0.0008022059918590951,2,AUTHOR_MISCONDUCT,10431.0,73017.0,subject_group,BLS,active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.08998904112716204,0.02196179862448633,4.175892553792693e-05,3,AUTHOR_MISCONDUCT,10431.0,73017.0,subject_group,BLS,active,placebo,,,
k-3:HONEST_ERROR,-0.039646286541330955,0.013107728853608887,0.0024892135060556875,-3,HONEST_ERROR,10431.0,73017.0,subject_group,BLS,active,placebo,,,
k+0:HONEST_ERROR,-0.028342259740068154,0.029624353313325684,0.33870777506653105,0,HONEST_ERROR,10431.0,73017.0,subject_group,BLS,active,placebo,,,
k+1:HONEST_ERROR,-0.03296984858168989,0.029306759188113696,0.26059272869744543,1,HONEST_ERROR,10431.0,73017.0,subject_group,BLS,active,placebo,,,
k+2:HONEST_ERROR,-0.06344911948160348,0.02487465423036025,0.010749022002701114,2,HONEST_ERROR,10431.0,73017.0,subject_group,BLS,active,placebo,,,
k+3:HONEST_ERROR,-0.04805657799034231,0.020451323448730196,0.01878335725246738,3,HONEST_ERROR,10431.0,73017.0,subject_group,BLS,active,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.39834438495704827,0.45201117580165867,0.3781711057050927,-3,AUTHOR_MISCONDUCT,10431.0,73017.0,subject_group,BLS,publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.6587422338977227,0.5738717809669222,0.25101357744182806,0,AUTHOR_MISCONDUCT,10431.0,73017.0,subject_group,BLS,publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,-1.40932347272595,1.2974811492082985,0.2773907053279867,1,AUTHOR_MISCONDUCT,10431.0,73017.0,subject_group,BLS,publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,-1.6404711435373907,1.0807681654321795,0.1290458750395902,2,AUTHOR_MISCONDUCT,10431.0,73017.0,subject_group,BLS,publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,-2.3086145706394587,1.4690264188346407,0.11606030533150546,3,AUTHOR_MISCONDUCT,10431.0,73017.0,subject_group,BLS,publications,placebo,,,
k-3:HONEST_ERROR,-0.5881560725279771,0.4393386324735199,0.1806583896950542,-3,HONEST_ERROR,10431.0,73017.0,subject_group,BLS,publications,placebo,,,
k+0:HONEST_ERROR,-0.6143585660443787,0.5880350270325259,0.2961314761014524,0,HONEST_ERROR,10431.0,73017.0,subject_group,BLS,publications,placebo,,,
k+1:HONEST_ERROR,-1.0502555780857952,1.3027201136745206,0.4201263781912954,1,HONEST_ERROR,10431.0,73017.0,subject_group,BLS,publications,placebo,,,
k+2:HONEST_ERROR,-1.1990317787426008,1.0822084316417058,0.267883830433985,2,HONEST_ERROR,10431.0,73017.0,subject_group,BLS,publications,placebo,,,
k+3:HONEST_ERROR,-1.7143141176815464,1.4746567539345745,0.24502536590867985,3,HONEST_ERROR,10431.0,73017.0,subject_group,BLS,publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.03991841491841938,0.05473189112391392,0.4657908333744438,-3,AUTHOR_MISCONDUCT,416.0,2912.0,subject_group,ENV,active,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.030885780885775635,0.05794651565929512,0.5940301393846514,0,AUTHOR_MISCONDUCT,416.0,2912.0,subject_group,ENV,active,placebo,,,
k+1:AUTHOR_MISCONDUCT,-0.04516317016317625,0.08730509703572525,0.6049448076623918,1,AUTHOR_MISCONDUCT,416.0,2912.0,subject_group,ENV,active,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.039918414918421685,0.07348910393440126,0.5870002224303679,2,AUTHOR_MISCONDUCT,416.0,2912.0,subject_group,ENV,active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.07983682983683563,0.07091151513735187,0.2602224460376372,3,AUTHOR_MISCONDUCT,416.0,2912.0,subject_group,ENV,active,placebo,,,
k-3:HONEST_ERROR,-0.02200277200277606,0.06948023170375515,0.7514889137362257,-3,HONEST_ERROR,416.0,2912.0,subject_group,ENV,active,placebo,,,
k+0:HONEST_ERROR,0.04972279972279419,0.06420836301128216,0.43869572543140345,0,HONEST_ERROR,416.0,2912.0,subject_group,ENV,active,placebo,,,
k+1:HONEST_ERROR,0.0012127512127451112,0.09522390810727904,0.9898385885418255,1,HONEST_ERROR,416.0,2912.0,subject_group,ENV,active,placebo,,,
k+2:HONEST_ERROR,0.0005197505197437335,0.08204554206393407,0.9949455128087292,2,HONEST_ERROR,416.0,2912.0,subject_group,ENV,active,placebo,,,
k+3:HONEST_ERROR,0.03031878031877458,0.09069067573767081,0.7381458073490437,3,HONEST_ERROR,416.0,2912.0,subject_group,ENV,active,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.48499417249420596,0.3548569466776981,0.17170947572274797,-3,AUTHOR_MISCONDUCT,416.0,2912.0,subject_group,ENV,publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.14525058275062275,0.39673790548745896,0.7142813630453797,0,AUTHOR_MISCONDUCT,416.0,2912.0,subject_group,ENV,publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.8174533799533381,0.5824469408187698,0.16047336942855717,1,AUTHOR_MISCONDUCT,416.0,2912.0,subject_group,ENV,publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,0.7498543123542651,0.7094083074748324,0.29050532697135045,2,AUTHOR_MISCONDUCT,416.0,2912.0,subject_group,ENV,publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,0.16564685314681427,0.6975602738549677,0.8122952872418003,3,AUTHOR_MISCONDUCT,416.0,2912.0,subject_group,ENV,publications,placebo,,,
k-3:HONEST_ERROR,-1.5355162855163114,0.5792104084348156,0.008024174317978305,-3,HONEST_ERROR,416.0,2912.0,subject_group,ENV,publications,placebo,,,
k+0:HONEST_ERROR,0.6262993762993396,0.5957274531239105,0.29311226850689365,0,HONEST_ERROR,416.0,2912.0,subject_group,ENV,publications,placebo,,,
k+1:HONEST_ERROR,1.0341302841302475,0.907846396423215,0.2546603202229214,1,HONEST_ERROR,416.0,2912.0,subject_group,ENV,publications,placebo,,,
k+2:HONEST_ERROR,1.3743936243935764,1.5245482287544023,0.3673178639850465,2,HONEST_ERROR,416.0,2912.0,subject_group,ENV,publications,placebo,,,
k+3:HONEST_ERROR,0.7243589743589239,1.1227923801024347,0.5188360613200509,3,HONEST_ERROR,416.0,2912.0,subject_group,ENV,publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,0.020265583845475332,0.02150810328188212,0.3460748098730908,-3,AUTHOR_MISCONDUCT,2617.0,18319.0,subject_group,HSC,active,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.02518803043605189,0.01986746761806049,0.20486839351854647,0,AUTHOR_MISCONDUCT,2617.0,18319.0,subject_group,HSC,active,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.05356672519753816,0.025049193465500285,0.032479340064168305,1,AUTHOR_MISCONDUCT,2617.0,18319.0,subject_group,HSC,active,placebo,,,
k+2:AUTHOR_MISCONDUCT,0.03285411179396802,0.029294279795463535,0.2620667121519258,2,AUTHOR_MISCONDUCT,2617.0,18319.0,subject_group,HSC,active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.01621085747732269,0.039916307881998465,0.6846535749015386,3,AUTHOR_MISCONDUCT,2617.0,18319.0,subject_group,HSC,active,placebo,,,
k-3:HONEST_ERROR,0.02407086774563605,0.02374593459706393,0.31073368616942654,-3,HONEST_ERROR,2617.0,18319.0,subject_group,HSC,active,placebo,,,
k+0:HONEST_ERROR,0.03620004814636185,0.02208913901947205,0.10125145677033309,0,HONEST_ERROR,2617.0,18319.0,subject_group,HSC,active,placebo,,,
k+1:HONEST_ERROR,0.04232019184474317,0.025572028511178256,0.09793651875014753,1,HONEST_ERROR,2617.0,18319.0,subject_group,HSC,active,placebo,,,
k+2:HONEST_ERROR,0.0503430428502617,0.02802359846593226,0.07242269788223776,2,HONEST_ERROR,2617.0,18319.0,subject_group,HSC,active,placebo,,,
k+3:HONEST_ERROR,-0.008816803081370589,0.037576698588106125,0.8144921572191417,3,HONEST_ERROR,2617.0,18319.0,subject_group,HSC,active,placebo,,,
k-3:AUTHOR_MISCONDUCT,1.1066015510681932,0.8305605915766902,0.18274356418613147,-3,AUTHOR_MISCONDUCT,2617.0,18319.0,subject_group,HSC,publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.5384511267193393,0.8288544898080149,0.5159293911513141,0,AUTHOR_MISCONDUCT,2617.0,18319.0,subject_group,HSC,publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.574387620719925,0.8665393556387355,0.507425142291001,1,AUTHOR_MISCONDUCT,2617.0,18319.0,subject_group,HSC,publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,0.8943627450980376,0.9877897605966613,0.3652439213454257,2,AUTHOR_MISCONDUCT,2617.0,18319.0,subject_group,HSC,publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,0.21642888498682122,0.9804221613758717,0.8252865470148567,3,AUTHOR_MISCONDUCT,2617.0,18319.0,subject_group,HSC,publications,placebo,,,
k-3:HONEST_ERROR,-0.4705589607792273,1.8674618333636712,0.8010582082213213,-3,HONEST_ERROR,2617.0,18319.0,subject_group,HSC,publications,placebo,,,
k+0:HONEST_ERROR,-1.0513800414799528,1.830931264409749,0.5658105517165755,0,HONEST_ERROR,2617.0,18319.0,subject_group,HSC,publications,placebo,,,
k+1:HONEST_ERROR,0.16877384170955967,1.8747710742218473,0.9282683759244423,1,HONEST_ERROR,2617.0,18319.0,subject_group,HSC,publications,placebo,,,
k+2:HONEST_ERROR,-0.18408808933002696,1.8929600005763934,0.9225288145256787,2,HONEST_ERROR,2617.0,18319.0,subject_group,HSC,publications,placebo,,,
k+3:HONEST_ERROR,-0.5945914040220814,1.914411158214079,0.7561145375311906,3,HONEST_ERROR,2617.0,18319.0,subject_group,HSC,publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.02082983949728706,0.023016159364881498,0.36546043218758406,-3,AUTHOR_MISCONDUCT,2227.0,15589.0,subject_group,PHY,active,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.012706054119114296,0.024861087608575347,0.6092936466955181,0,AUTHOR_MISCONDUCT,2227.0,15589.0,subject_group,PHY,active,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.01179847882488183,0.03294950724728386,0.7202852792541763,1,AUTHOR_MISCONDUCT,2227.0,15589.0,subject_group,PHY,active,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.010284209176380954,0.02981720019912293,0.7301630749557864,2,AUTHOR_MISCONDUCT,2227.0,15589.0,subject_group,PHY,active,placebo,,,
k+3:AUTHOR_MISCONDUCT,0.028366660418859775,0.028110908541144695,0.3129276570006616,3,AUTHOR_MISCONDUCT,2227.0,15589.0,subject_group,PHY,active,placebo,,,
k-3:HONEST_ERROR,-0.037118693393776936,0.022820291829494348,0.10382946742500643,-3,HONEST_ERROR,2227.0,15589.0,subject_group,PHY,active,placebo,,,
k+0:HONEST_ERROR,0.01311809370948358,0.02826089221078549,0.6425199864807389,0,HONEST_ERROR,2227.0,15589.0,subject_group,PHY,active,placebo,,,
k+1:HONEST_ERROR,0.019851313573143237,0.032503157487181855,0.5413648927035735,1,HONEST_ERROR,2227.0,15589.0,subject_group,PHY,active,placebo,,,
k+2:HONEST_ERROR,0.01661478221759205,0.031171296491946478,0.5940228944711303,2,HONEST_ERROR,2227.0,15589.0,subject_group,PHY,active,placebo,,,
k+3:HONEST_ERROR,0.04420907816178564,0.028383189958023324,0.1193329334831712,3,HONEST_ERROR,2227.0,15589.0,subject_group,PHY,active,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.2838688356401402,0.2678115848553822,0.28916404054182343,-3,AUTHOR_MISCONDUCT,2227.0,15589.0,subject_group,PHY,publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.32331876609214305,0.25524078010830076,0.20525519468897047,0,AUTHOR_MISCONDUCT,2227.0,15589.0,subject_group,PHY,publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.2510925430851021,0.3401634527671828,0.4604217122694434,1,AUTHOR_MISCONDUCT,2227.0,15589.0,subject_group,PHY,publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.2345144965423991,0.5268217371281311,0.6562116313558071,2,AUTHOR_MISCONDUCT,2227.0,15589.0,subject_group,PHY,publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,0.29796584754700794,0.49390869205428206,0.5463216116841625,3,AUTHOR_MISCONDUCT,2227.0,15589.0,subject_group,PHY,publications,placebo,,,
k-3:HONEST_ERROR,-0.08968366654031534,0.29255089687500163,0.7591802200719906,-3,HONEST_ERROR,2227.0,15589.0,subject_group,PHY,publications,placebo,,,
k+0:HONEST_ERROR,0.6466404451773409,0.2586142161115927,0.012405117415307476,0,HONEST_ERROR,2227.0,15589.0,subject_group,PHY,publications,placebo,,,
k+1:HONEST_ERROR,0.6242051978516638,0.37399570849935304,0.09511400948118087,1,HONEST_ERROR,2227.0,15589.0,subject_group,PHY,publications,placebo,,,
k+2:HONEST_ERROR,0.30504969442552365,0.5528849026380928,0.5811252880355906,2,HONEST_ERROR,2227.0,15589.0,subject_group,PHY,publications,placebo,,,
k+3:HONEST_ERROR,0.5418764826752334,0.5217335591452841,0.29898723144375894,3,HONEST_ERROR,2227.0,15589.0,subject_group,PHY,publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,0.14009661835748655,0.09680014730897377,0.1478193825939571,-3,AUTHOR_MISCONDUCT,170.0,1190.0,subject_group,SOC,active,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.15410628019323414,0.10431099940562454,0.13957561262399976,0,AUTHOR_MISCONDUCT,170.0,1190.0,subject_group,SOC,active,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.035748792270528296,0.0988096291702385,0.7175055125694978,1,AUTHOR_MISCONDUCT,170.0,1190.0,subject_group,SOC,active,placebo,,,
k+2:AUTHOR_MISCONDUCT,0.07004830917874005,0.11487016266613335,0.5419915101543868,2,AUTHOR_MISCONDUCT,170.0,1190.0,subject_group,SOC,active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.02898550724638055,0.09634106829666568,0.7635186139748349,3,AUTHOR_MISCONDUCT,170.0,1190.0,subject_group,SOC,active,placebo,,,
k-3:HONEST_ERROR,0.0465293668954978,0.10347113573952553,0.6529379425720361,-3,HONEST_ERROR,170.0,1190.0,subject_group,SOC,active,placebo,,,
k+0:HONEST_ERROR,0.09153318077802963,0.09754844715584572,0.34807196967260357,0,HONEST_ERROR,170.0,1190.0,subject_group,SOC,active,placebo,,,
k+1:HONEST_ERROR,0.005339435545382409,0.07698663946066746,0.9447067665548505,1,HONEST_ERROR,170.0,1190.0,subject_group,SOC,active,placebo,,,
k+2:HONEST_ERROR,-0.003051106025937944,0.09776373499448908,0.9751028818603311,2,HONEST_ERROR,170.0,1190.0,subject_group,SOC,active,placebo,,,
k+3:HONEST_ERROR,-0.08161708619374874,0.08767266526797633,0.35188994062620305,3,HONEST_ERROR,170.0,1190.0,subject_group,SOC,active,placebo,,,
k-3:AUTHOR_MISCONDUCT,0.026811594202733602,0.9861835408938227,0.9783104046028632,-3,AUTHOR_MISCONDUCT,170.0,1190.0,subject_group,SOC,publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,-2.1490338164253044,2.56423402131246,0.40198565030194544,0,AUTHOR_MISCONDUCT,170.0,1190.0,subject_group,SOC,publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,-1.7944444444446175,1.7542646465591736,0.30635320560860935,1,AUTHOR_MISCONDUCT,170.0,1190.0,subject_group,SOC,publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,-2.6234299516909947,1.8962089562301643,0.16650759007824956,2,AUTHOR_MISCONDUCT,170.0,1190.0,subject_group,SOC,publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,-2.7195652173914766,1.5632963502660309,0.08192311021413312,3,AUTHOR_MISCONDUCT,170.0,1190.0,subject_group,SOC,publications,placebo,,,
k-3:HONEST_ERROR,-0.8073989321130561,1.0891867271494544,0.4585200151461857,-3,HONEST_ERROR,170.0,1190.0,subject_group,SOC,publications,placebo,,,
k+0:HONEST_ERROR,-2.4733028222732587,2.607877468815613,0.3429274535318827,0,HONEST_ERROR,170.0,1190.0,subject_group,SOC,publications,placebo,,,
k+1:HONEST_ERROR,-2.8157894736843865,1.7597856181393257,0.10958188315558814,1,HONEST_ERROR,170.0,1190.0,subject_group,SOC,publications,placebo,,,
k+2:HONEST_ERROR,-2.423722349351814,1.8393877476300158,0.18761117439781927,2,HONEST_ERROR,170.0,1190.0,subject_group,SOC,publications,placebo,,,
k+3:HONEST_ERROR,-1.7204424103739324,1.6950612966445027,0.3101184278786191,3,HONEST_ERROR,170.0,1190.0,subject_group,SOC,publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.007210278514094004,0.020706798220335856,0.7276837727500882,-3,AUTHOR_MISCONDUCT,3660.0,25620.0,lag_band,fast (<1y),active,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.02318522801510553,0.019343691453751463,0.2306859428430481,0,AUTHOR_MISCONDUCT,3660.0,25620.0,lag_band,fast (<1y),active,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.0077171456247954184,0.021045857141130237,0.7138559285176711,1,AUTHOR_MISCONDUCT,3660.0,25620.0,lag_band,fast (<1y),active,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.045025568629809276,0.019300182815541918,0.01965292616941916,2,AUTHOR_MISCONDUCT,3660.0,25620.0,lag_band,fast (<1y),active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.009592929391537275,0.024704555684863544,0.6977895319500382,3,AUTHOR_MISCONDUCT,3660.0,25620.0,lag_band,fast (<1y),active,placebo,,,
k-3:HONEST_ERROR,-0.017653108266253548,0.022210331658259936,0.42672103227311053,-3,HONEST_ERROR,3660.0,25620.0,lag_band,fast (<1y),active,placebo,,,
k+0:HONEST_ERROR,0.009563662338580525,0.01941386822028834,0.6222810199215978,0,HONEST_ERROR,3660.0,25620.0,lag_band,fast (<1y),active,placebo,,,
k+1:HONEST_ERROR,-0.006299108884309512,0.020851382053042804,0.7625792555542514,1,HONEST_ERROR,3660.0,25620.0,lag_band,fast (<1y),active,placebo,,,
k+2:HONEST_ERROR,-0.036008369091104775,0.019941041421085774,0.07095870319034092,2,HONEST_ERROR,3660.0,25620.0,lag_band,fast (<1y),active,placebo,,,
k+3:HONEST_ERROR,-0.03700232531042416,0.024945581942480376,0.1379889351639747,3,HONEST_ERROR,3660.0,25620.0,lag_band,fast (<1y),active,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.42074550765560303,0.7158031832562503,0.5566699234520622,-3,AUTHOR_MISCONDUCT,3660.0,25620.0,lag_band,fast (<1y),publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.38424206471375877,0.26934427642458947,0.15370002137525907,0,AUTHOR_MISCONDUCT,3660.0,25620.0,lag_band,fast (<1y),publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.5460745958203823,0.28551581480588534,0.055800604134487175,1,AUTHOR_MISCONDUCT,3660.0,25620.0,lag_band,fast (<1y),publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,0.22929917174156955,0.3076713882919438,0.45610671336376196,2,AUTHOR_MISCONDUCT,3660.0,25620.0,lag_band,fast (<1y),publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,0.005896929511647109,0.4633300734871196,0.9898453774925422,3,AUTHOR_MISCONDUCT,3660.0,25620.0,lag_band,fast (<1y),publications,placebo,,,
k-3:HONEST_ERROR,-1.5601302984402023,1.299950960367183,0.23008283629808846,-3,HONEST_ERROR,3660.0,25620.0,lag_band,fast (<1y),publications,placebo,,,
k+0:HONEST_ERROR,-0.7454154909242314,1.118440207384101,0.5051057933691743,0,HONEST_ERROR,3660.0,25620.0,lag_band,fast (<1y),publications,placebo,,,
k+1:HONEST_ERROR,-0.5447538666518379,1.108692851524845,0.6231804306865247,1,HONEST_ERROR,3660.0,25620.0,lag_band,fast (<1y),publications,placebo,,,
k+2:HONEST_ERROR,-0.7994964360438592,1.1242775597779977,0.47700977940552813,2,HONEST_ERROR,3660.0,25620.0,lag_band,fast (<1y),publications,placebo,,,
k+3:HONEST_ERROR,-1.305596449722162,1.1835763068861722,0.2699861528141594,3,HONEST_ERROR,3660.0,25620.0,lag_band,fast (<1y),publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.012256228998575036,0.012558617399906992,0.32910319838283564,-3,AUTHOR_MISCONDUCT,7057.0,49399.0,lag_band,medium (1-3y),active,placebo,,,
k+0:AUTHOR_MISCONDUCT,0.012899371860127518,0.014767684284077766,0.3823979982336452,0,AUTHOR_MISCONDUCT,7057.0,49399.0,lag_band,medium (1-3y),active,placebo,,,
k+1:AUTHOR_MISCONDUCT,0.0453073737487395,0.015269987273788733,0.003006363243285737,1,AUTHOR_MISCONDUCT,7057.0,49399.0,lag_band,medium (1-3y),active,placebo,,,
k+2:AUTHOR_MISCONDUCT,0.05100211145014999,0.02256218701351811,0.023789445918528163,2,AUTHOR_MISCONDUCT,7057.0,49399.0,lag_band,medium (1-3y),active,placebo,,,
k+3:AUTHOR_MISCONDUCT,0.022299627352215384,0.021800717180565417,0.306362206017051,3,AUTHOR_MISCONDUCT,7057.0,49399.0,lag_band,medium (1-3y),active,placebo,,,
k-3:HONEST_ERROR,-0.002039990883442755,0.012876366863589284,0.8741187050480184,-3,HONEST_ERROR,7057.0,49399.0,lag_band,medium (1-3y),active,placebo,,,
k+0:HONEST_ERROR,0.0021754552662571203,0.01615624733315355,0.8928877966828628,0,HONEST_ERROR,7057.0,49399.0,lag_band,medium (1-3y),active,placebo,,,
k+1:HONEST_ERROR,0.024164021045129214,0.015416579344315085,0.11702009391095469,1,HONEST_ERROR,7057.0,49399.0,lag_band,medium (1-3y),active,placebo,,,
k+2:HONEST_ERROR,0.0034594778522158975,0.022221092459111726,0.8762817798416207,2,HONEST_ERROR,7057.0,49399.0,lag_band,medium (1-3y),active,placebo,,,
k+3:HONEST_ERROR,-0.0023215128354102943,0.020935642716341626,0.9117051128203544,3,HONEST_ERROR,7057.0,49399.0,lag_band,medium (1-3y),active,placebo,,,
k-3:AUTHOR_MISCONDUCT,0.026579009493783445,0.3312986062452151,0.9360569176209306,-3,AUTHOR_MISCONDUCT,7057.0,49399.0,lag_band,medium (1-3y),publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.335764810487964,0.611465536908783,0.5829266304232803,0,AUTHOR_MISCONDUCT,7057.0,49399.0,lag_band,medium (1-3y),publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,-0.7289510262706553,1.258154081808179,0.5623318768762497,1,AUTHOR_MISCONDUCT,7057.0,49399.0,lag_band,medium (1-3y),publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.25141557619199695,1.182095484389292,0.8315716128098127,2,AUTHOR_MISCONDUCT,7057.0,49399.0,lag_band,medium (1-3y),publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.9605307748822955,1.6134141140283802,0.5516158851866959,3,AUTHOR_MISCONDUCT,7057.0,49399.0,lag_band,medium (1-3y),publications,placebo,,,
k-3:HONEST_ERROR,0.007699320431019174,0.37615861586926125,0.9836698144849998,-3,HONEST_ERROR,7057.0,49399.0,lag_band,medium (1-3y),publications,placebo,,,
k+0:HONEST_ERROR,-0.3585995807666249,0.6309230619163921,0.5697817766809474,0,HONEST_ERROR,7057.0,49399.0,lag_band,medium (1-3y),publications,placebo,,,
k+1:HONEST_ERROR,-0.3090623104060297,1.278087615173383,0.8089225734526175,1,HONEST_ERROR,7057.0,49399.0,lag_band,medium (1-3y),publications,placebo,,,
k+2:HONEST_ERROR,-0.42268996311643114,1.1862965562396999,0.7216080190209533,2,HONEST_ERROR,7057.0,49399.0,lag_band,medium (1-3y),publications,placebo,,,
k+3:HONEST_ERROR,-0.891411172922481,1.6290290287434817,0.5842386001104232,3,HONEST_ERROR,7057.0,49399.0,lag_band,medium (1-3y),publications,placebo,,,
k-3:AUTHOR_MISCONDUCT,-0.0029932547392631514,0.028067995202291685,0.9150722173839507,-3,AUTHOR_MISCONDUCT,6577.0,46039.0,lag_band,slow (3y+),active,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.049482382582465845,0.04830960227987655,0.30570477023004816,0,AUTHOR_MISCONDUCT,6577.0,46039.0,lag_band,slow (3y+),active,placebo,,,
k+1:AUTHOR_MISCONDUCT,-0.10250905481123762,0.06445449293962577,0.111742471197946,1,AUTHOR_MISCONDUCT,6577.0,46039.0,lag_band,slow (3y+),active,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.05958940480984137,0.05203227358932369,0.25211004093140943,2,AUTHOR_MISCONDUCT,6577.0,46039.0,lag_band,slow (3y+),active,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.06929065555901698,0.05343502239816355,0.19472501175820023,3,AUTHOR_MISCONDUCT,6577.0,46039.0,lag_band,slow (3y+),active,placebo,,,
k-3:HONEST_ERROR,-0.030488097706219075,0.030316456486098847,0.31457835605292717,-3,HONEST_ERROR,6577.0,46039.0,lag_band,slow (3y+),active,placebo,,,
k+0:HONEST_ERROR,-0.035732064567439326,0.050152187794714274,0.47617211183441155,0,HONEST_ERROR,6577.0,46039.0,lag_band,slow (3y+),active,placebo,,,
k+1:HONEST_ERROR,-0.0752662100889831,0.06619002010978327,0.25548677011812804,1,HONEST_ERROR,6577.0,46039.0,lag_band,slow (3y+),active,placebo,,,
k+2:HONEST_ERROR,-0.05725142109510728,0.05351451820560652,0.28469596995276225,2,HONEST_ERROR,6577.0,46039.0,lag_band,slow (3y+),active,placebo,,,
k+3:HONEST_ERROR,-0.06559468130338947,0.05517998190045026,0.2345417837433823,3,HONEST_ERROR,6577.0,46039.0,lag_band,slow (3y+),active,placebo,,,
k-3:AUTHOR_MISCONDUCT,0.41876185872319116,0.4408000133778224,0.34211012468731794,-3,AUTHOR_MISCONDUCT,6577.0,46039.0,lag_band,slow (3y+),publications,placebo,,,
k+0:AUTHOR_MISCONDUCT,-0.6018413951085879,0.3736788936000047,0.10727033710799838,0,AUTHOR_MISCONDUCT,6577.0,46039.0,lag_band,slow (3y+),publications,placebo,,,
k+1:AUTHOR_MISCONDUCT,-0.7420820217356852,0.5039560763311908,0.14088231990408984,1,AUTHOR_MISCONDUCT,6577.0,46039.0,lag_band,slow (3y+),publications,placebo,,,
k+2:AUTHOR_MISCONDUCT,-0.8385742032162868,0.3625270012842416,0.020715171214806594,2,AUTHOR_MISCONDUCT,6577.0,46039.0,lag_band,slow (3y+),publications,placebo,,,
k+3:AUTHOR_MISCONDUCT,-0.8678794610278131,0.36598294272421017,0.01772247773704083,3,AUTHOR_MISCONDUCT,6577.0,46039.0,lag_band,slow (3y+),publications,placebo,,,
k-3:HONEST_ERROR,0.21694409207453091,0.4585680330229752,0.6361487510009698,-3,HONEST_ERROR,6577.0,46039.0,lag_band,slow (3y+),publications,placebo,,,
k+0:HONEST_ERROR,-0.4079441939787454,0.4112159241167727,0.3211761762854901,0,HONEST_ERROR,6577.0,46039.0,lag_band,slow (3y+),publications,placebo,,,
