openalex_id,doi,pub_year,n_authors,source_id,retraction_date,retraction_year,category,rw_journal,rw_publisher
W2978001912,10.1186/s13019-014-0194-5,2014,8,S172459203,2015-03-27,2015.0,EDITORIAL_COMPROMISE,Journal of Cardiothoracic Surgery,Springer - Biomed Central (BMC)
W3046754511,10.1007/s12652-020-02400-5,2020,2,S48031226,2022-05-19,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W3045682074,10.1007/s12652-020-02363-7,2020,4,S48031226,2022-05-23,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W3095199717,10.1007/s12035-014-8955-7,2014,11,S194681035,2017-03-23,2017.0,AUTHOR_MISCONDUCT,Molecular Neurobiology,Springer
W1986779742,10.1007/s00125-007-0723-z,2007,11,S104375418,2017-11-08,2017.0,AUTHOR_MISCONDUCT,Diabetologia,Springer
W2110409705,10.1186/1476-4598-12-34,2013,5,S132829192,2017-07-17,2017.0,HONEST_ERROR,Molecular Cancer,BioMed Central (BMC)
W3009050965,10.1007/s12652-020-01795-5,2020,2,S48031226,2022-06-14,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W2801682854,10.1007/s10586-018-2686-x,2018,3,S106148199,2022-12-26,2022.0,EDITORIAL_COMPROMISE,Cluster Computing,Springer
W2809480282,10.1088/1674-1056/27/6/068801,2018,4,S33442941,2018-09-01,2018.0,AUTHOR_MISCONDUCT,Chinese Physics B,IOP Publishing
W2974198325,10.1007/s10586-019-02980-8,2019,3,S106148199,2022-11-30,2022.0,EDITORIAL_COMPROMISE,Cluster Computing,Springer
W2908832722,10.1007/s11270-019-4081-5,2019,4,S156652029,2019-05-28,2019.0,HONEST_ERROR,Water Air and Soil Pollution,Springer
W2783769722,10.1007/s10706-018-0458-2,2018,3,S202628778,2020-03-02,2020.0,HONEST_ERROR,Geotechnical and Geological Engineering,Springer
W2050456477,10.1007/s11769-008-0206-2,2008,2,S188105879,2020-06-17,2020.0,AUTHOR_MISCONDUCT,Chinese Geographical Science,Springer
W2763635759,10.1007/s10586-017-1211-y,2017,3,S106148199,2022-12-05,2022.0,EDITORIAL_COMPROMISE,Cluster Computing,Springer
W2048753310,10.1007/s13277-014-2384-0,2014,4,S12644804,2017-04-20,2017.0,EDITORIAL_COMPROMISE,Tumor Biology (Tumour Biology) - Official Journal of the International Society of Oncology and BioMarkers (ISOBM),Springer
W2117293100,10.1186/1757-1626-2-9294,2009,5,S70558444,2016-08-26,2016.0,EDITORIAL_COMPROMISE,Cases Journal,BioMed Central (BMC)
W2125020378,10.1007/s13277-012-0339-x,2012,9,S12644804,2015-08-01,2015.0,AUTHOR_MISCONDUCT,Tumor Biology (Tumour Biology) - Official Journal of the International Society of Oncology and BioMarkers (ISOBM),Springer - Nature Publishing Group
W3016560987,10.1016/j.apsusc.2020.146333,2020,7,S42323631,2020-12-14,2020.0,AUTHOR_MISCONDUCT,Applied Surface Science,Elsevier
W2999241017,10.1016/j.nucengdes.2019.110500,2020,3,S102681701,2020-04-17,2020.0,UNCONFIRMED_CONCERNS,Nuclear Engineering and Design,Elsevier
W3004552586,10.1007/s00210-020-01831-3,2020,3,S159534381,2021-03-01,2021.0,AUTHOR_MISCONDUCT,Naunyn-Schmiedeberg's Archives of Pharmacology,Springer
W3021832356,10.1007/s11431-010-4266-z,2011,2,S162583102,2022-08-11,2022.0,AUTHOR_MISCONDUCT,Science China Technological Sciences,Springer
W3045945030,10.1007/s12652-020-02361-9,2020,3,S48031226,2022-06-23,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer
W3029577951,10.1007/s00441-020-03187-9,2020,11,S139399906,2021-07-02,2021.0,HONEST_ERROR,Cell and Tissue Research,Springer
W3041508686,10.1007/s00500-020-05122-0,2020,2,S65753830,2020-10-16,2020.0,EDITORIAL_COMPROMISE,Soft Computing,Springer - Nature Publishing Group
W3041186202,10.1007/s12652-020-02295-2,2020,3,S48031226,2022-05-23,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W2084160558,10.1007/s00477-015-1055-z,2015,7,S81024170,2019-05-29,2019.0,EDITORIAL_COMPROMISE,Stochastic Environmental Research and Risk Assessment,Springer
W2039174104,10.1007/s10661-009-1091-6,2009,6,S11732831,2018-12-10,2018.0,AUTHOR_MISCONDUCT,Environmental Monitoring and Assessment,Springer
W2115373662,10.1007/s11069-014-1289-y,2014,3,S86860186,2017-04-01,2017.0,UNCONFIRMED_CONCERNS,Natural Hazards,Springer
W2109440441,10.1186/1746-1596-8-172,2013,4,S124750060,2015-03-26,2015.0,EDITORIAL_COMPROMISE,Diagnostic Pathology,BioMed Central (BMC)
W2112751977,10.1186/s13048-014-0105-3,2014,12,S15947008,2016-11-04,2016.0,AUTHOR_MISCONDUCT,Journal of Ovarian Research,BioMed Central (BMC)
W2099015973,10.1186/1472-6882-13-309,2013,2,S4210199159,2022-10-13,2022.0,AUTHOR_MISCONDUCT,BMC Complementary Medicine and Therapies,Springer - Biomed Central (BMC)
W2099548799,10.1186/1746-1596-8-86,2013,7,S124750060,2016-11-02,2016.0,AUTHOR_MISCONDUCT,Diagnostic Pathology,BioMed Central (BMC)
W2108765726,10.1186/1743-422x-3-100,2006,3,S115714813,2021-07-26,2021.0,AUTHOR_MISCONDUCT,Virology Journal,Springer - Biomed Central (BMC)
W2115215442,10.1186/1471-2482-13-s2-s26,2013,8,S59961522,2016-04-28,2016.0,AUTHOR_MISCONDUCT,BMC Surgery,BioMed Central (BMC)
W3189242592,10.1007/s13369-021-05982-0,2021,2,S4210185304,2022-09-30,2022.0,EDITORIAL_COMPROMISE,Arabian Journal for Science and Engineering,Springer
W2085081283,10.1007/s11012-014-9983-0,2014,2,S178915156,2015-04-15,2015.0,UNCLASSIFIED,Meccanica,Springer
W4205497330,10.1007/s13369-021-06124-2,2022,5,S4210185304,2022-10-22,2022.0,EDITORIAL_COMPROMISE,Arabian Journal for Science and Engineering,Springer
W4206509250,10.1186/s12871-018-0608-3,2018,9,S197988427,2019-02-13,2019.0,HONEST_ERROR,BMC Anesthesiology,Springer - Biomed Central (BMC)
W2924737560,10.1186/s13287-019-1169-1,2019,10,S2061155,2022-05-10,2022.0,AUTHOR_MISCONDUCT,Stem Cell Research & Therapy,Springer - Biomed Central (BMC)
W2602802857,10.1186/s13662-017-1133-2,2017,3,S169017477,2021-02-19,2021.0,AUTHOR_MISCONDUCT,Advances in Continuous and Discrete Models: Theory and Modern Applications (formerly known as Advances in Difference Equations),Springer
W3137638448,10.1007/s12652-021-03064-5,2021,5,S48031226,2022-10-31,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W3173409271,10.1007/s13369-021-05891-2,2021,3,S4210185304,2022-10-19,2022.0,EDITORIAL_COMPROMISE,Arabian Journal for Science and Engineering,Springer
W3165925598,10.1007/s12517-021-07356-0,2021,2,S38407038,2021-11-09,2021.0,AUTHOR_MISCONDUCT,Arabian Journal of Geosciences,Springer
W2926023132,10.1007/s00414-019-02049-6,2019,7,S4210211635,2020-03-20,2020.0,AUTHOR_MISCONDUCT,International Journal of Legal Medicine,Springer
W2967188878,10.1007/s11042-019-08056-4,2019,3,S110206669,2022-09-13,2022.0,EDITORIAL_COMPROMISE,Multimedia Tools and Applications,Springer - Nature Publishing Group
W2949995061,10.1007/s00262-019-02356-2,2019,8,S203303425,2019-11-27,2019.0,HONEST_ERROR,"Cancer Immunology, Immunotherapy (CII)",Springer
W2970209034,10.1186/s13046-019-1324-7,2019,6,S33781645,2020-02-17,2020.0,AUTHOR_MISCONDUCT,Journal of Experimental & Clinical Cancer Research: (CR),Springer
W2905202779,10.1038/s41419-018-1235-0,2018,15,S185208586,2021-05-25,2021.0,AUTHOR_MISCONDUCT,Cell Death & Disease,Springer - Nature Publishing Group
W2265478272,10.1007/s40840-016-0303-9,2016,2,S2488590709,2016-07-01,2016.0,AUTHOR_MISCONDUCT,Bulletin of the Malaysian Mathematical Sciences Society,Springer
W2345028776,10.1074/jbc.m116.713693,2016,11,S140251998,2019-06-14,2019.0,AUTHOR_MISCONDUCT,The Journal of Biological Chemistry,American Society for Biochemistry and Molecular Biology (ASBMB)
W2275741667,10.1007/s11135-016-0321-6,2016,3,S102399824,2019-09-12,2019.0,AUTHOR_MISCONDUCT,Quality & Quantity,Springer
W4225370650,10.1096/fasebj.2022.36.s1.r4356,2022,4,S25293849,2022-05-27,2022.0,EDITORIAL_COMPROMISE,FASEB Journal,Wiley
W2171263170,10.1101/gad.2004211,2011,5,S168778273,2015-03-15,2015.0,HONEST_ERROR,Genes & Development,Cold Spring Harbor Laboratory Press
W2017080328,10.1007/s10854-011-0491-x,2011,6,S189509794,2021-09-09,2021.0,AUTHOR_MISCONDUCT,Journal of Materials Science: Materials in Electronics,Springer
W1825517503,10.1186/s13662-015-0564-x,2015,2,S169017477,2020-02-04,2020.0,AUTHOR_MISCONDUCT,Advances in Continuous and Discrete Models: Theory and Modern Applications (formerly known as Advances in Difference Equations),Springer
W1839135757,10.1007/s00521-012-0834-4,2012,3,S147897268,2015-10-26,2015.0,AUTHOR_MISCONDUCT,Neural Computing and Applications,Springer
W3030276127,10.1007/s12652-020-02071-2,2020,2,S48031226,2022-06-27,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer
W3035267669,10.1007/s12652-020-02193-7,2020,2,S48031226,2022-06-07,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W1972196679,10.1371/journal.pone.0087464,2014,6,S202381698,2019-04-30,2019.0,AUTHOR_MISCONDUCT,PLoS One,PLoS
W3015339397,10.1007/s12652-020-01874-7,2020,2,S48031226,2022-07-04,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer
W2996793627,10.1007/s11661-019-05566-6,2019,3,S165830345,2021-10-27,2021.0,HONEST_ERROR,Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science,Springer
W3026853720,10.1007/s00521-020-04998-1,2020,5,S147897268,2022-12-14,2022.0,EDITORIAL_COMPROMISE,Neural Computing and Applications,Springer
W2992854447,10.1007/s12652-019-01611-9,2019,3,S48031226,2022-05-30,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W3011822933,10.1007/s12652-020-01868-5,2020,2,S48031226,2022-05-30,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W2556856336,10.1186/s40478-016-0393-5,2016,14,S2764650462,2017-12-13,2017.0,HONEST_ERROR,Acta Neuropathologica Communications,Springer - Biomed Central (BMC)
W3162954367,10.1007/s12517-021-07227-8,2021,4,S38407038,2021-12-07,2021.0,AUTHOR_MISCONDUCT,Arabian Journal of Geosciences,Springer
W3116439441,10.1186/s12887-021-02775-0,2021,10,S134535697,2021-12-03,2021.0,HONEST_ERROR,BMC Pediatrics,Springer - Biomed Central (BMC)
W1946395420,10.1007/s13277-015-4094-7,2015,4,S12644804,2017-04-20,2017.0,EDITORIAL_COMPROMISE,Tumor Biology (Tumour Biology) - Official Journal of the International Society of Oncology and BioMarkers (ISOBM),Springer
W1890471463,10.1186/s12906-015-0839-5,2015,7,S4210199159,2022-12-10,2022.0,AUTHOR_MISCONDUCT,BMC Complementary Medicine and Therapies,Springer - Biomed Central (BMC)
W3153799365,10.1007/s13369-021-05604-9,2021,2,S4210185304,2022-10-20,2022.0,EDITORIAL_COMPROMISE,Arabian Journal for Science and Engineering,Springer
W3153569926,10.1007/s00500-021-05862-7,2021,5,S65753830,2022-12-22,2022.0,EDITORIAL_COMPROMISE,Soft Computing,Springer
W4225388939,10.1096/fasebj.2022.36.s1.0i130,2022,8,S25293849,2022-05-27,2022.0,EDITORIAL_COMPROMISE,FASEB Journal,Wiley
W2582461517,10.1007/978-3-319-39546-3_23,2017,5,S4210232635,2017-01-01,2017.0,AUTHOR_MISCONDUCT,Trends in Reconstructive Neurosurgery,Springer
W2571781708,10.1007/s11064-017-2174-3,2017,4,S174790897,2020-04-30,2020.0,AUTHOR_MISCONDUCT,Neurochemical Research,Springer
W2008734761,10.1007/s10665-014-9695-4,2014,5,S198054453,2015-04-01,2015.0,AUTHOR_MISCONDUCT,Journal of Engineering Mathematics,Springer
W2615360820,10.1007/s10586-017-0909-1,2017,4,S106148199,2022-12-21,2022.0,EDITORIAL_COMPROMISE,Cluster Computing,Springer
W2772068914,10.1007/s10586-017-1472-5,2017,4,S106148199,2022-12-05,2022.0,EDITORIAL_COMPROMISE,Cluster Computing,Springer
W2016382833,10.1007/s11627-001-0029-7,2001,2,S200668369,2017-01-11,2017.0,AUTHOR_MISCONDUCT,In Vitro Cellular & Developmental Biology - Plant,Springer
W3136994036,10.1016/j.jri.2021.103310,2021,4,S190398947,2022-02-23,2022.0,EDITORIAL_COMPROMISE,Journal of Reproductive Immunology,Elsevier
W2317031137,10.1007/s13277-014-2373-3,2014,6,S12644804,2015-09-01,2015.0,EDITORIAL_COMPROMISE,Tumor Biology (Tumour Biology) - Official Journal of the International Society of Oncology and BioMarkers (ISOBM),Springer - Nature Publishing Group
W2344138644,10.1074/jbc.m116.729079,2016,5,S140251998,2016-05-13,2016.0,AUTHOR_MISCONDUCT,The Journal of Biological Chemistry,American Society for Biochemistry and Molecular Biology (ASBMB)
W69767800,10.2119/molmed.2014.00183,2014,8,S6769275,2020-12-30,2020.0,AUTHOR_MISCONDUCT,Molecular Medicine,Springer - Biomed Central (BMC)
W2320623783,10.1016/j.jclinane.2015.12.029,2016,2,S155967237,2022-02-09,2022.0,AUTHOR_MISCONDUCT,Journal of Clinical Anesthesia,Elsevier
W2300339460,10.1007/s40010-015-0261-x,2016,2,S4210173097,2019-11-18,2019.0,HONEST_ERROR,"Proceedings of the National Academy of Sciences, India Section A",Springer
W2306548020,10.1007/s12298-016-0341-7,2016,6,S197197320,2016-07-01,2016.0,AUTHOR_MISCONDUCT,Physiology and Molecular Biology of Plants: An International Journal of Functional Plant Biology,Springer
W2980881154,10.1007/s12083-019-00815-2,2019,2,S177487720,2022-10-08,2022.0,EDITORIAL_COMPROMISE,Peer-to-Peer Networking and Applications,Springer
W3010877157,10.1007/s40808-020-00733-w,2020,3,S2764607366,2021-08-19,2021.0,EDITORIAL_COMPROMISE,Modeling Earth Systems and Environment,Springer
W3004998781,10.1007/s12033-020-00240-4,2020,3,S31191957,2020-10-06,2020.0,HONEST_ERROR,Molecular Biotechnology,Springer
W2984401898,10.1007/s12065-019-00314-6,2019,3,S182392644,2022-11-09,2022.0,EDITORIAL_COMPROMISE,Evolutionary Intelligence,Springer
W2998169223,10.1007/s12652-019-01674-8,2020,3,S48031226,2022-06-14,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W3004212434,10.1038/s41419-020-2279-5,2020,13,S185208586,2021-12-09,2021.0,AUTHOR_MISCONDUCT,Cell Death & Disease,Springer - Nature Publishing Group
W3027263496,10.1186/s12880-019-0344-2,2019,3,S6505649,2020-05-21,2020.0,AUTHOR_MISCONDUCT,BMC Medical Imaging,Springer - Biomed Central (BMC)
W2997615599,10.1007/s12652-019-01667-7,2020,2,S48031226,2022-06-06,2022.0,EDITORIAL_COMPROMISE,Journal of Ambient Intelligence and Humanized Computing,Springer - Nature Publishing Group
W3085708708,10.1007/s13402-020-00560-2,2020,5,S4210230201,2022-02-01,2022.0,AUTHOR_MISCONDUCT,Cellular Oncology,Springer
W3035340531,10.1007/s10854-020-03782-0,2020,4,S189509794,2022-05-06,2022.0,AUTHOR_MISCONDUCT,Journal of Materials Science: Materials in Electronics,Springer - Nature Publishing Group
W3041015160,10.1186/s10020-020-00187-x,2020,2,S6769275,2021-12-07,2021.0,HONEST_ERROR,Molecular Medicine,Springer - Biomed Central (BMC)
W3044241001,10.1186/s13287-020-01826-0,2020,7,S2061155,2022-03-01,2022.0,AUTHOR_MISCONDUCT,Stem Cell Research & Therapy,Springer - Biomed Central (BMC)
W2016591896,10.4103/0019-5413.139860,2014,4,S26070724,2016-09-01,2016.0,AUTHOR_MISCONDUCT,Indian Journal of Orthopaedics,Wolters Kluwer
W2940647603,10.1186/s13046-019-1098-y,2019,11,S33781645,2022-05-19,2022.0,AUTHOR_MISCONDUCT,Journal of Experimental & Clinical Cancer Research: (CR),Springer - Biomed Central (BMC)
W2978264207,10.1186/s11671-016-1682-4,2016,5,S55093224,2018-02-07,2018.0,AUTHOR_MISCONDUCT,Discover Nano (formerly known as Nanoscale Research Letters),Springer
W3185093001,10.1007/s12517-021-07748-2,2021,2,S38407038,2021-11-15,2021.0,AUTHOR_MISCONDUCT,Arabian Journal of Geosciences,Springer
W4206130911,10.1186/2008-2231-20-29,2012,8,S47297815,2016-04-27,2016.0,EDITORIAL_COMPROMISE,"Daru: Journal of Faculty of Pharmacy, Tehran University of Medical Sciences",BioMed Central (BMC)
W3180571387,10.1186/s12890-021-01600-9,2021,4,S204956882,2022-10-18,2022.0,AUTHOR_MISCONDUCT,BMC Pulmonary Medicine,Springer - Biomed Central (BMC)
W3193629641,10.1007/s11277-021-08790-9,2021,6,S49967189,2022-12-06,2022.0,EDITORIAL_COMPROMISE,Wireless Personal Communications,Springer
W3189466905,10.1007/s12517-021-07995-3,2021,2,S38407038,2021-12-06,2021.0,AUTHOR_MISCONDUCT,Arabian Journal of Geosciences,Springer
W3194269190,10.1007/s12517-021-08026-x,2021,2,S38407038,2021-11-23,2021.0,AUTHOR_MISCONDUCT,Arabian Journal of Geosciences,Springer
W3195886293,10.1007/s12517-021-08174-0,2021,2,S38407038,2021-12-06,2021.0,AUTHOR_MISCONDUCT,Arabian Journal of Geosciences,Springer
W2797700545,10.1007/s10617-018-9205-4,2018,5,S85498321,2022-05-09,2022.0,EDITORIAL_COMPROMISE,Design Automation for Embedded Systems,Springer
W2894891666,10.1007/s11277-018-6000-2,2018,3,S49967189,2022-12-13,2022.0,EDITORIAL_COMPROMISE,Wireless Personal Communications,Springer
W2886975374,10.1186/s13046-018-0857-5,2018,8,S33781645,2021-11-18,2021.0,AUTHOR_MISCONDUCT,Journal of Experimental & Clinical Cancer Research: (CR),Springer - Biomed Central (BMC)
W2077940580,10.1007/s13277-014-2316-z,2014,4,S12644804,2017-04-20,2017.0,EDITORIAL_COMPROMISE,Tumor Biology (Tumour Biology) - Official Journal of the International Society of Oncology and BioMarkers (ISOBM),Springer
W2611580211,10.1186/s13000-015-0322-0,2015,7,S124750060,2016-11-02,2016.0,AUTHOR_MISCONDUCT,Diagnostic Pathology,BioMed Central (BMC)
W2739612749,10.1007/s00603-017-1282-3,2017,5,S39260535,2017-10-01,2017.0,AUTHOR_MISCONDUCT,Rock Mechanics and Rock Engineering,Springer
W3163782856,10.1007/s12517-021-07218-9,2021,2,S38407038,2022-04-18,2022.0,EDITORIAL_COMPROMISE,Arabian Journal of Geosciences,Springer
W3170029469,10.1007/s12517-021-07389-5,2021,3,S38407038,2021-11-22,2021.0,AUTHOR_MISCONDUCT,Arabian Journal of Geosciences,Springer
W3123283266,10.1038/s41929-020-00564-z,2021,10,S4210229375,2021-12-08,2021.0,HONEST_ERROR,Nature Catalysis,Springer - Nature Publishing Group
W2047314390,10.1007/s13277-014-2095-6,2014,4,S12644804,2017-04-20,2017.0,EDITORIAL_COMPROMISE,Tumor Biology (Tumour Biology) - Official Journal of the International Society of Oncology and BioMarkers (ISOBM),Springer
W2055721433,10.1186/s40200-015-0143-4,2015,4,S2764684460,2016-08-30,2016.0,AUTHOR_MISCONDUCT,Journal of Diabetes and Metabolic Disorders,BioMed Central (BMC)
W3095054333,10.1007/s00396-020-04774-6,2020,2,S100444939,2022-11-14,2022.0,AUTHOR_MISCONDUCT,Colloid and Polymer Science,Springer
W2885123354,10.1007/s11042-018-6317-6,2018,3,S110206669,2022-09-14,2022.0,EDITORIAL_COMPROMISE,Multimedia Tools and Applications,Springer - Nature Publishing Group
W2095513798,10.1007/s12013-015-0522-y,2015,2,S188545443,2022-10-19,2022.0,AUTHOR_MISCONDUCT,Cell Biochemistry and Biophysics,Springer
W1794142293,10.1371/journal.pone.0140494,2015,7,S202381698,2018-04-26,2018.0,HONEST_ERROR,PLoS One,PLoS
W942798251,10.1007/s00774-015-0663-5,2015,3,S178027841,2016-03-01,2016.0,HONEST_ERROR,Journal of Bone and Mineral Metabolism,Springer
W3193662973,10.1007/s13198-021-01241-5,2021,4,S40280859,2022-09-27,2022.0,EDITORIAL_COMPROMISE,International Journal of System Assurance Engineering and Management,Springer
W3206757200,10.1007/s10586-021-03373-6,2021,3,S106148199,2022-12-01,2022.0,EDITORIAL_COMPROMISE,Cluster Computing,Springer
W3207168793,10.7759/cureus.18803,2021,8,S2738950867,2022-03-17,2022.0,AUTHOR_MISCONDUCT,Cureus,Cureus (Part of Springer Nature as of December 2022)
W1889772850,10.1186/s13000-015-0436-4,2015,4,S124750060,2018-09-12,2018.0,HONEST_ERROR,Diagnostic Pathology,Springer - Biomed Central (BMC)
W2472549829,10.1007/s13233-016-4086-5,2016,8,S194131194,2021-10-12,2021.0,AUTHOR_MISCONDUCT,Macromolecular Research,Springer - Nature Publishing Group
W4210799618,10.1007/s13204-021-02229-0,2022,5,S2764818521,2022-12-07,2022.0,EDITORIAL_COMPROMISE,Applied Nanoscience,Springer
W4240741355,10.1007/s11270-012-1328-9,2012,2,S156652029,2016-07-21,2016.0,AUTHOR_MISCONDUCT,Water Air and Soil Pollution,Springer
W2475023405,10.1186/s13046-016-0382-3,2016,6,S33781645,2022-12-17,2022.0,HONEST_ERROR,Journal of Experimental & Clinical Cancer Research: (CR),Springer - Biomed Central (BMC)
W3033472639,10.1186/s13287-020-01731-6,2020,17,S2061155,2022-10-20,2022.0,AUTHOR_MISCONDUCT,Stem Cell Research & Therapy,Springer - Biomed Central (BMC)
W3040800412,10.1007/s10854-020-03894-7,2020,3,S189509794,2021-10-15,2021.0,AUTHOR_MISCONDUCT,Journal of Materials Science: Materials in Electronics,Springer
W2769305591,10.1007/s11042-017-5322-5,2017,5,S110206669,2019-05-18,2019.0,AUTHOR_MISCONDUCT,Multimedia Tools and Applications,Springer
W2605187572,10.1007/s12035-017-0484-8,2017,4,S194681035,2021-02-22,2021.0,HONEST_ERROR,Molecular Neurobiology,Springer
W2620300571,10.1038/cddis.2017.223,2017,5,S185208586,2020-02-12,2020.0,AUTHOR_MISCONDUCT,Cell Death & Disease,Springer - Nature Publishing Group
W2767119415,10.1088/2053-1591/aa9458,2017,11,S4210216311,2020-02-04,2020.0,AUTHOR_MISCONDUCT,Materials Research Express,IOP Publishing
W2612124159,10.1007/s12046-017-0640-x,2017,3,S91650206,2017-12-01,2017.0,AUTHOR_MISCONDUCT,Sadhana,Springer
W2894947304,10.1165/rcmb.2018-0069oc,2018,8,S171155024,2022-09-01,2022.0,AUTHOR_MISCONDUCT,American Journal of Respiratory Cell and Molecular Biology,American Thoracic Society
W2903624568,10.1007/s10257-018-0386-y,2018,2,S56271844,2022-11-10,2022.0,EDITORIAL_COMPROMISE,Information Systems and e-Business Management,Springer
W2888533778,10.1016/j.lfs.2018.08.049,2018,4,S175775512,2019-02-08,2019.0,AUTHOR_MISCONDUCT,Life Sciences,Elsevier
W2888911886,10.1007/s11657-018-0503-z,2018,7,S151413946,2019-07-08,2019.0,EDITORIAL_COMPROMISE,Archives of Osteoporosis,Springer
